Date,Exchange_Rate,Oil_Price,SP500_Index,Coffee_Price,Exchange_Rate_Lag30,Exchange_Rate_Lag85,Interest Rate,IPC,PIB
2012-08-31,1819.0,1.466568677147554,-1.0533669244479558,0.10778852965888297,-0.9770514851955128,0.01683773202737903,0.2601800967771505,0.19444444444444442,-1.1100351042908265
2012-09-30,1797.0,1.3774720223155077,-1.0252454927565602,0.29624726793269773,-0.8628280145407417,0.045133084088280886,0.25300275066588734,0.3101851851851851,-1.1204757535206096
2012-10-31,1829.0,1.2266615508349215,-1.0487638331820048,-0.100674472629457,-0.8154092496496851,0.030529139238419076,0.24558615968424874,0.24999999999999997,-1.090873433485724
2012-11-30,1811.0,1.3300629619186082,-1.0454476579638936,-0.3649376761246485,-0.8935107447643664,0.00862266485884076,0.23625560973960663,0.11111111111111109,-1.0622260270003516
2012-12-31,1766.0,1.3251584473340314,-1.0371903494475467,-0.32914109632827415,-0.9674282312121899,0.017066144989477273,0.21336120478284593,0.21759259259259256,-1.032623706965466
2013-01-31,1775.0,1.506621433387842,-0.9778624119679112,-0.26281214909681655,-1.0246096829925815,-0.03245155677427938,0.1942105390014045,0.31481481481481477,-0.9982277101215955
2013-02-28,1814.0,1.336193215382451,-0.9641935107029759,-0.3533566659714274,-1.0671471044389704,-0.028800292009421125,0.16954754002044115,0.3796296296296296,-0.9671603581335818
2013-03-31,1828.0,1.2806099640112567,-0.9192274757591078,-0.46916933791983045,-1.0803964652173539,0.19254412456905964,0.13078288561662954,0.27314814814814814,-0.9327643612897112
2013-04-30,1824.5,0.9679545648151677,-0.8958163783376498,-0.5154943424387869,-0.9750989137680961,0.21992693899113971,0.1324239371144309,0.29166666666666663,-0.8653293508792337
2013-05-31,1903.0,0.8870317891439136,-0.8684539048819794,-0.6818433245347745,-0.9255881445436106,0.23361834620217978,0.1341196903288257,0.3055555555555555,-0.7956465067884084
2013-06-30,1928.0,0.9593718981522852,-0.8886312984658568,-0.8302941773835869,-1.071052247293804,0.37555248953567116,0.13576074182662706,0.2824074074074074,-0.7282114963779309
2013-07-31,1895.0,1.1857915314039553,-0.8230918260557831,-0.8597737987370192,-0.9465081878779003,0.059052904261419174,0.1374564950410218,0.19444444444444442,-0.7156721574012637
2013-08-31,1944.0,1.4436815660465339,-0.8666143600962253,-0.9966433201305864,-0.9576655443228547,0.2473097534132198,0.1391522482554166,0.21296296296296294,-0.7031328184245953
2013-09-30,1907.25,1.2131746814009647,-0.8265399152036808,-0.9629523931485261,-1.0413457176600132,0.08073096567889924,0.14079329975321797,0.3101851851851851,-0.690997974253627
2013-10-31,1885.5,1.2323833286101766,-0.7646795323651153,-1.1377241471527817,-1.0552924132162063,-0.18054672193178165,0.14248905296761272,0.05555555555555554,-0.655701466725105
2013-11-30,1931.5,1.2671230945773,-0.7240359443190191,-1.0355984594739378,-1.142040791476628,-0.20062756392893083,0.14413010446541408,0.07407407407407406,-0.6215435562136329
2013-12-31,1929.0,1.3124888410907527,-0.6889358629512977,-1.0261229414840187,-1.143156595220223,-0.31152762807548384,0.14582585767980888,0.2962962962962963,-0.5862470486851108
2014-01-31,2016.0,1.132660693231801,-0.7431905518075984,-0.7207986245291379,-1.1603110988534397,-0.327044667668953,0.14752161089420357,0.40277777777777773,-0.5505330515675827
2014-02-28,2042.5,1.24178357027724,-0.6797875815717828,0.428905483697637,-1.1268390295185764,-0.36195786747806225,0.14905325895881827,0.46759259259259256,-0.5182752477194912
2014-03-31,1969.0,1.188243944602995,-0.6691544125520922,0.3888972769706106,-0.9147794554875609,-0.46213310739692437,0.15074901217321296,0.35648148148148145,-0.48256125060196303
2014-04-30,1935.0,1.2009135508462738,-0.6595771591566307,0.9184772332977046,-0.9130361185430368,-0.6818803045550742,0.15349017597139236,0.38888888888888884,-0.47386004510532415
2014-05-31,1896.0,1.2556795390267899,-0.6268940229360338,0.38047466571335453,-0.884445392652841,-0.9440708083569697,0.17223766984164546,0.3981481481481481,-0.46486879942546433
2014-06-30,1877.0,1.376245971622739,-0.5966526034860175,0.28571884321011565,-1.0064789787695305,-0.7672234652143691,0.199260797678394,0.21759259259259256,-0.45616759392882544
2014-07-31,1875.0,1.1171298862873922,-0.6210370444535177,0.750022437736391,-1.0873698129954505,-0.7423506864038345,0.21702158134494964,0.24537037037037035,-0.43185705432492516
2014-08-31,1881.0,1.00146796827602,-0.5610657496476186,0.7647621680876011,-1.1180525432190753,-0.33548759069480394,0.2386634935962884,0.2685185185185185,-0.4075465147210237
2014-09-30,1981.0999755859375,0.6532552281086266,-0.5867040778316839,0.7142258579400167,-1.1055005172185015,-0.6643097767218633,0.2409764236996934,0.2407407407407407,-0.3840201860720876
2014-10-31,2019.5,0.2931904567021355,-0.548955950195571,0.6015715848875787,-1.1068951867741208,-0.6467392488886524,0.24269813232043091,0.24999999999999997,-0.35895592318411157
2014-11-30,2126.5,-0.34887751114072274,-0.5081143905571388,0.5731447096157973,-1.1628214019049055,-0.576456580451023,0.24436430195340275,0.23611111111111108,-0.33470018490542364
2014-12-31,2375.0,-0.872831147773169,-0.5152582850874947,0.15095513528187438,-1.0999218389960244,-0.6716117491467942,0.24608601057414026,0.30092592592592593,-0.3096359220174476
2015-01-31,2378.10009765625,-1.050207038339832,-0.5679785430567075,0.05198768584798344,-1.0608710914386836,-0.811036135421133,0.24780771919487776,0.4722222222222222,-0.2939453220146488
2015-02-28,2494.0,-0.6582635457605965,-0.4776420713811681,-0.4775919491770865,-1.0399510481043939,-1.0141253423848937,0.24936281085231815,0.7083333333333333,-0.27977316717341133
2015-03-31,2529.89990234375,-0.9635626408000743,-0.5078423054897473,-0.5586609480617784,-1.0720284478836382,-1.0967300544705447,0.2510845194730557,0.44907407407407396,-0.26408256717061246
2015-04-30,2393.0,-0.4866095888759397,-0.49330720298510006,-0.4818032548057146,-1.0455297263268712,-1.2544093718072107,0.2527506891060275,0.42592592592592593,-0.2410570321702533
2015-05-31,2534.0,-0.5364710624718789,-0.4752581550653183,-0.7007945211656247,-1.0734231174392574,-1.3066649650398254,0.25447239772676505,0.2962962962962963,-0.21726397933654937
2015-06-30,2603.0,-0.6169848947342913,-0.5117852229208284,-0.6060388593133977,-1.120841882330314,-1.2772283838256109,0.25613856735973684,0.2222222222222222,-0.1942384443361902
2015-07-31,2879.0,-1.0820857595125768,-0.4781864429112637,-0.7197457177964748,-1.0887644825510698,-1.192569904947825,0.2578602759804744,0.26388888888888884,-0.17048255130867976
2015-08-31,3030.89990234375,-1.0027978220361815,-0.5867948064200331,-0.8187128459283418,-1.0706337783280186,-0.6652225929130778,0.2595819846012119,0.3981481481481481,-0.1467266582811682
